country,points,price,province
France,91,,Bordeaux
US,91,65,Oregon
US,91,20,California
France,91,66,Champagne
France,91,22,Bordeaux
Portugal,91,16,Dão
Portugal,91,40,Bairrada
France,91,60,Burgundy
France,91,60,Burgundy
Germany,91,38,Mosel
US,91,19,Oregon
US,91,44,California
France,91,74,Burgundy
Italy,91,30,Tuscany
Chile,91,100,Aconcagua Valley
Portugal,91,26,Alentejano
Portugal,91,,Alentejano
Chile,91,100,Colchagua Valley
US,91,38,California
France,89,15,Rhône Valley
US,89,18,California
US,89,35,California
Chile,89,30,Maipo Valley
Italy,89,20,Tuscany
Italy,89,20,Piedmont
Spain,89,22,Levante
Spain,89,17,Galicia
Italy,89,,Tuscany
England,89,39,England
Italy,89,236,Tuscany
US,89,32,Washington
US,89,14,Washington
Italy,89,29,Piedmont
US,89,14,Washington
US,89,14,Washington
France,89,15,Rhône Valley
Italy,89,45,Tuscany
US,89,15,California
US,89,40,California
US,89,25,California
US,89,22,New York
US,89,28,California
Italy,89,30,Piedmont
US,89,20,Washington
France,89,51,Rhône Valley
US,89,18,New York
France,89,47,Rhône Valley
US,89,20,California
US,89,16,New York
Portugal,88,,Tejo
Portugal,88,,Tejo
Italy,88,22,Northeastern Italy
US,88,30,Oregon
Italy,88,20,Northeastern Italy
US,88,60,California
US,88,34,California
US,88,23,California
Italy,88,20,Lombardy
Italy,88,17,Lombardy
Germany,88,17,Rheingau
Italy,88,20,Northeastern Italy
Italy,88,30,Northeastern Italy
US,88,30,Oregon
US,88,45,Oregon
Italy,88,20,Northeastern Italy
Italy,88,25,Lombardy
US,88,18,California
Italy,88,60,Northeastern Italy
US,88,47,California
Portugal,88,16,Tejo
Italy,88,17,Tuscany
Italy,87,16,Northeastern Italy
Italy,87,18,Northeastern Italy
Italy,87,24,Northeastern Italy
Italy,87,18,Northeastern Italy
US,87,33,Oregon
Italy,87,19,Northeastern Italy
US,87,20,Oregon
Germany,87,18,Rheinhessen
Portugal,87,18,Douro
Germany,87,11,Nahe
Israel,87,22,Galilee
US,87,50,Michigan
France,87,19,Loire Valley
Italy,87,16,Northeastern Italy
US,87,28,California
US,87,25,Oregon
Italy,87,24,Northeastern Italy
US,87,22,California
Italy,87,16,Northeastern Italy
Portugal,87,11,Lisboa
US,87,40,Oregon
US,87,60,Oregon
Germany,87,12,Rheingau
US,87,60,California
Portugal,87,10,Alentejano
US,87,30,Oregon
Italy,87,21,Northeastern Italy
US,87,26,California
US,87,34,California
Italy,87,20,Northeastern Italy
Argentina,85,12,Mendoza Province
US,85,25,California
US,85,30,California
US,85,32,California
US,85,30,Washington
Argentina,85,14,Mendoza Province
Argentina,85,14,Mendoza Province
Spain,85,15,Northern Spain
Portugal,85,9,Bairrada
Portugal,85,13,Estremadura
Italy,85,19,Northeastern Italy
Italy,84,17,Northeastern Italy
US,84,16,California
US,84,27,California
Israel,84,,Judean Hills
US,84,24,Washington
Argentina,84,8,Mendoza Province
Australia,84,20,Western Australia
US,84,13,California
US,84,15,California
US,84,30,Washington
US,84,19,California
Spain,84,13,Northern Spain
Italy,84,15,Northeastern Italy
Portugal,84,7,Vinho Verde
South Africa,86,20,Elgin
US,86,38,California
Italy,86,13,Southern Italy
South Africa,86,12,Western Cape
Italy,86,24,Southern Italy
Greece,86,15,Peloponnese
Italy,86,,Southern Italy
Italy,86,,Southern Italy
US,86,60,Oregon
Chile,86,10,Casablanca Valley
South Africa,86,11,Western Cape
Chile,86,14,Curicó Valley
Greece,86,36,Amyndeon
New Zealand,86,26,Marlborough
US,86,30,California
France,86,,Bordeaux
France,86,,Loire Valley
France,86,55,Bordeaux
US,86,35,California
France,86,,Southwest France
Chile,86,14,Casablanca Valley
US,86,40,California
Greece,86,55,Pangeon
South Africa,86,17,Wellington
France,86,26,Loire Valley
France,86,,Loire Valley
Germany,86,28,Württemberg
Portugal,84,18,Alentejano
Argentina,84,10,Mendoza Province
Italy,84,20,Southern Italy
Mexico,84,28,Valle de Guadalupe
Mexico,84,35,Valle de Guadalupe
US,84,50,New York
Italy,84,13,Veneto
Italy,84,15,Central Italy
US,84,39,Oregon
Italy,84,16,Veneto
Italy,84,,Veneto
Italy,84,15,Southern Italy
Mexico,84,13,Valle de Guadalupe
Italy,84,,Sicily & Sardinia
US,84,22,California
US,84,18,California
France,84,,Beaujolais
US,84,24,Virginia
Italy,84,13,Veneto
US,84,45,California
Portugal,84,9,Vinho Verde
Italy,84,9,Piedmont
Italy,84,,Central Italy
Italy,84,13,Piedmont
Italy,84,9,Lombardy
Argentina,84,13,Mendoza Province
US,84,30,New York
France,84,10,Burgundy
US,84,7,California
Italy,87,45,Tuscany
Chile,87,20,Casablanca Valley
France,87,22,Beaujolais
France,87,22,Beaujolais
France,87,,Beaujolais
France,87,20,Beaujolais
New Zealand,87,15,New Zealand
Chile,87,22,Maule Valley
Italy,87,23,Tuscany
Italy,87,67,Tuscany
Italy,87,15,Tuscany
New Zealand,87,35,Central Otago
Italy,87,24,Tuscany
US,87,20,Idaho
New Zealand,87,25,Waipara
US,87,25,New York
US,87,15,New York
New Zealand,87,21,Marlborough
Italy,87,20,Tuscany
US,87,18,Idaho
Italy,87,49,Tuscany
Italy,87,26,Tuscany
France,87,20,Beaujolais
France,87,18,Beaujolais
France,87,19,Beaujolais
France,87,22,Beaujolais
US,87,17,California
US,87,32,Washington
Chile,87,20,Leyda Valley
Italy,87,30,Tuscany
US,89,50,California
France,89,30,Alsace
US,89,48,California
US,89,50,California
US,89,45,California
France,89,48,Burgundy
US,89,45,California
US,89,60,California
US,89,40,California
US,89,35,California
US,89,50,California
US,89,39,California
US,89,45,California
US,89,80,California
US,89,42,California
US,89,30,California
US,89,42,California
US,89,52,California
France,89,20,Loire Valley
US,89,40,California
Australia,89,17,South Australia
US,88,100,California
France,88,40,Burgundy
US,88,65,California
US,88,41,California
Australia,88,9,Australia Other
France,88,45,Burgundy
US,91,25,California
US,91,19,Oregon
US,91,24,California
Italy,91,35,Sicily & Sardinia
Australia,91,25,Western Australia
Italy,91,36,Sicily & Sardinia
US,91,82,California
France,90,80,Burgundy
US,90,32,California
US,90,26,California
Germany,90,17,Rheingau
US,90,40,California
US,90,35,Oregon
US,90,45,California
France,90,35,Alsace
US,90,18,California
Spain,90,17,Northern Spain
Italy,90,18,Southern Italy
Italy,90,27,Sicily & Sardinia
France,90,59,Burgundy
Slovenia,90,15,Goriska Brda
Italy,90,17,Sicily & Sardinia
Italy,90,20,Sicily & Sardinia
US,90,38,California
US,90,48,California
France,90,15,Alsace
US,90,30,California
France,90,20,Alsace
US,90,18,California
France,90,19,Alsace
France,84,13,France Other
US,84,28,Washington
Chile,84,12,Maule Valley
Portugal,84,12,Tejo
Chile,84,8,Central Valley
Chile,84,8,Central Valley
US,84,40,Washington
US,84,18,Washington
Portugal,84,10,Tejo
Chile,84,43,Itata Valley
US,84,21,California
US,84,13,Washington
US,84,19,California
Chile,84,12,Maipo Valley
Chile,84,10,Lontué Valley
Portugal,84,12,Tejo
US,84,24,California
US,84,17,California
Australia,84,13,South Australia
US,84,48,California
France,84,35,Champagne
France,84,16,France Other
Portugal,84,10,Tejo
US,84,,California
Chile,83,10,Cachapoal Valley
Australia,83,8,Australia Other
France,83,,France Other
US,83,25,Oregon
Portugal,83,12,Tejo
Chile,83,14,Casablanca Valley
US,86,16,California
US,86,27,California
Chile,86,9,Cachapoal Valley
Australia,86,24,Western Australia
US,86,25,California
US,86,10,California
Chile,86,13,Maule Valley
New Zealand,86,21,Marlborough
New Zealand,86,16,Hawke's Bay
US,86,12,California
Chile,86,20,Casablanca Valley
US,86,21,California
Australia,86,8,Australia Other
US,86,30,California
Chile,86,10,Casablanca Valley
New Zealand,86,30,Martinborough
US,86,60,California
Australia,85,25,Victoria
US,85,20,California
Portugal,85,14,Port
Chile,85,12,Maipo Valley
Australia,85,11,South Australia
Australia,85,21,Western Australia
Australia,85,18,Victoria
US,85,16,California
Brazil,85,12,Serra Gaúcha
Argentina,85,19,Mendoza Province
US,85,22,California
Brazil,85,15,Serra Gaúcha
France,85,17,France Other
Italy,85,19,Tuscany
US,85,6,Washington
Argentina,85,20,Other
South Africa,85,10,Western Cape
Spain,85,13,Northern Spain
US,85,19,California
Spain,85,10,Northern Spain
US,85,15,Washington
Italy,85,18,Tuscany
Chile,85,12,Casablanca Valley
US,85,19,California
France,85,24,Burgundy
Argentina,85,,Mendoza Province
US,85,44,California
France,85,13,Loire Valley
France,85,18,Burgundy
France,85,40,Burgundy
France,85,20,Burgundy
US,85,25,California
Argentina,85,10,Mendoza Province
France,85,15,Loire Valley
Chile,85,14,Lolol Valley
France,85,11,Loire Valley
Italy,93,80,Piedmont
Austria,93,25,Thermenregion
France,93,55,Bordeaux
Italy,93,50,Piedmont
US,93,35,California
Austria,93,39,Burgenland
France,93,47,Rhône Valley
US,93,65,California
Italy,93,58,Piedmont
US,93,70,Washington
US,93,32,California
US,93,100,Washington
US,93,90,California
US,93,65,California
US,93,58,Washington
US,93,40,California
Italy,93,50,Piedmont
Italy,93,50,Piedmont
US,93,65,California
US,93,19,California
US,93,82,California
Austria,93,47,Thermenregion
Italy,93,45,Piedmont
France,93,55,Bordeaux
Italy,93,75,Piedmont
US,93,36,California
Austria,93,25,Burgenland
US,93,70,California
US,93,85,Washington
Spain,93,28,Northern Spain
US,90,42,California
US,90,16,Washington
Italy,90,18,Sicily & Sardinia
US,90,17,New York
US,90,25,Washington
US,90,18,Washington
US,90,75,California
US,90,35,California
US,90,40,Washington
US,90,25,Washington
US,90,50,California
Italy,90,28,Southern Italy
Austria,90,,Niederösterreich
US,90,30,California
US,90,22,Washington
US,90,23,California
US,90,24,California
Austria,90,,Vienna
US,90,35,Washington
US,90,20,Washington
France,90,40,Bordeaux
US,90,15,Washington
France,90,65,Bordeaux
France,90,50,Bordeaux
US,90,38,California
US,90,35,Washington
US,90,56,California
France,90,36,Bordeaux
US,90,35,California
Austria,90,25,Niederösterreich
France,88,24,Bordeaux
Spain,88,20,Catalonia
US,88,25,Washington
US,88,12,Washington
US,88,12,Washington
US,88,27,New York
US,88,32,Washington
Italy,88,80,Tuscany
US,88,19,Washington
US,88,29,Washington
Italy,88,38,Tuscany
Spain,88,12,Catalonia
US,88,25,New York
France,88,29,Bordeaux
US,88,34,Washington
US,88,34,Washington
US,88,32,Washington
US,88,34,Washington
France,88,22,Bordeaux
France,88,21,Bordeaux
US,88,25,Washington
US,88,25,Idaho
Italy,88,,Tuscany
US,88,40,Washington
Italy,88,90,Tuscany
US,88,36,Washington
US,88,30,New York
US,88,32,Washington
US,88,30,California
US,88,32,Washington
Chile,88,17,Colchagua Valley
Chile,88,17,Colchagua Valley
US,88,29,Washington
Italy,88,26,Piedmont
US,88,20,California
US,88,42,Washington
US,88,20,California
France,88,18,Loire Valley
France,88,40,Bordeaux
US,88,54,California
US,88,36,California
US,88,28,Washington
US,88,17,Washington
Italy,88,52,Piedmont
Italy,88,30,Tuscany
US,88,,California
Italy,88,14,Piedmont
US,88,15,New York
US,88,18,Washington
US,88,15,Washington
US,88,20,California
France,88,13,Rhône Valley
US,88,13,Washington
Italy,88,16,Piedmont
Spain,88,14,Levante
US,88,10,California
France,88,28,Loire Valley
US,88,55,Washington
Italy,88,19,Piedmont
US,88,35,Washington
Spain,87,12,Catalonia
US,87,22,California
Italy,87,40,Piedmont
US,87,9,California
Portugal,87,15,Lisboa
Portugal,87,24,Douro
France,87,13,Bordeaux
France,87,25,Bordeaux
France,87,20,Bordeaux
France,87,60,Bordeaux
France,87,16,Bordeaux
US,87,16,Washington
US,87,17,Oregon
Argentina,87,22,Other
Argentina,87,18,Mendoza Province
Argentina,87,16,Mendoza Province
Spain,87,18,Northern Spain
US,87,22,California
Italy,87,13,Central Italy
US,87,20,California
US,87,16,Washington
Spain,87,15,Catalonia
Portugal,87,48,Douro
US,87,18,California
Australia,87,25,South Australia
Italy,87,,Piedmont
US,87,80,Oregon
US,87,25,California
US,87,10,California
Argentina,87,11,Mendoza Province
France,86,,Bordeaux
France,86,24,Bordeaux
US,86,22,California
Portugal,86,22,Alentejano
US,86,28,California
Portugal,86,8,Dão
US,86,20,Oregon
Chile,86,10,Curicó Valley
US,86,75,California
Italy,86,9,Lombardy
Italy,86,33,Northeastern Italy
US,86,12,California
Portugal,86,,Tejo
Portugal,86,8,Alentejano
Portugal,86,,Alentejano
Portugal,86,,Alentejano
US,86,16,California
Italy,86,11,Veneto
US,86,15,California
Italy,86,19,Northeastern Italy
US,86,26,California
Italy,86,22,Northeastern Italy
US,86,30,California
US,86,27,California
Italy,86,31,Lombardy
Portugal,86,12,Vinho Verde
US,86,45,Oregon
US,86,17,California
France,86,,Bordeaux
France,86,13,Bordeaux
South Africa,92,27,Stellenbosch
Italy,92,55,Piedmont
Australia,92,85,South Australia
Austria,92,21,Carnuntum
Austria,92,33,Kremstal
US,92,32,California
Austria,92,30,Thermenregion
Austria,92,40,Kremstal
US,92,68,California
Austria,92,23,Südsteiermark
Italy,92,120,Piedmont
Chile,92,35,Colchagua Valley
Chile,92,33,Maipo Valley
Australia,92,42,Victoria
Australia,92,110,Western Australia
Austria,92,45,Wiener Gemischter Satz
Australia,92,40,Tasmania
Australia,92,20,South Australia
France,92,30,Loire Valley
Austria,92,39,Mittelburgenland
US,92,50,Washington
Austria,92,29,Burgenland
US,92,40,Washington
Austria,92,41,Kamptal
Italy,92,45,Piedmont
Austria,92,30,Wagram
US,92,55,Washington
US,86,13,California
Germany,86,7,Rheinhessen
Portugal,86,30,Douro
France,86,14,Southwest France
US,86,14,California
US,86,20,California
US,86,22,New York
US,86,18,California
US,86,18,California
US,86,16,New York
US,86,36,California
South Africa,86,35,Stellenbosch
US,86,17,Washington
Portugal,86,12,Península de Setúbal
US,86,32,California
US,86,25,New York
France,86,15,Rhône Valley
US,86,75,California
South Africa,86,20,Walker Bay
US,86,18,California
France,86,15,Southwest France
Argentina,86,18,Mendoza Province
France,86,10,Southwest France
Portugal,86,,Tejo
Portugal,86,13,Douro
US,86,8,California
Portugal,86,12,Tejo
US,86,11,Washington
Portugal,86,10,Dão
US,86,28,California
US,82,27,California
Chile,82,14,Lolol Valley
Italy,82,25,Southern Italy
Chile,82,35,Leyda Valley
US,81,85,California
Chile,81,11,Maipo Valley
Chile,81,7,Curicó Valley
Chile,81,9,Maule Valley
US,81,30,Washington
Chile,80,7,Maule Valley
US,80,19,California
US,80,18,Washington
Italy,97,100,Piedmont
Germany,97,440,Mosel
US,96,100,Oregon
Germany,96,150,Rheinhessen
Germany,96,200,Mosel
Italy,96,79,Piedmont
US,96,27,Oregon
Italy,96,110,Piedmont
Italy,95,250,Piedmont
Italy,95,47,Piedmont
Germany,95,50,Mosel
US,95,100,Oregon
US,95,60,Oregon
Italy,95,95,Piedmont
Portugal,95,52,Alentejo
Italy,95,85,Piedmont
Italy,95,100,Piedmont
Italy,95,200,Piedmont
US,89,16,New York
Italy,89,69,Tuscany
Argentina,89,36,Mendoza Province
US,89,15,Idaho
Italy,89,,Tuscany
Italy,89,75,Tuscany
US,89,36,California
US,89,40,California
US,89,46,California
US,89,27,Washington
US,89,25,New York
US,89,18,New York
US,89,25,California
Italy,89,60,Tuscany
US,89,35,California
US,89,25,California
Italy,89,20,Tuscany
Italy,89,55,Tuscany
US,89,20,Washington
Argentina,89,20,Other
France,89,20,Bordeaux
France,89,30,Bordeaux
France,89,,Bordeaux
France,89,,Bordeaux
France,89,20,Bordeaux
US,89,35,Washington
US,88,35,Oregon
US,88,43,Oregon
Italy,88,33,Sicily & Sardinia
US,88,17,California
Italy,88,17,Sicily & Sardinia
Italy,88,12,Sicily & Sardinia
US,88,38,Oregon
US,88,35,Oregon
US,88,30,Oregon
Chile,88,15,Maipo Valley
US,88,40,Virginia
Italy,88,18,Sicily & Sardinia
Italy,88,17,Sicily & Sardinia
Italy,88,20,Sicily & Sardinia
France,88,16,Beaujolais
Italy,88,23,Sicily & Sardinia
US,88,26,California
US,88,32,Oregon
Austria,88,23,Kamptal
France,88,18,Southwest France
France,88,40,Bordeaux
France,88,21,Bordeaux
US,88,27,Oregon
US,88,40,California
Italy,88,21,Sicily & Sardinia
France,88,23,Southwest France
France,88,16,Beaujolais
US,88,50,Oregon
Italy,88,42,Southern Italy
Italy,86,30,Southern Italy
Italy,86,9,Southern Italy
US,86,25,Washington
US,86,11,Washington
Italy,86,10,Sicily & Sardinia
US,86,42,California
Portugal,86,10,Alentejano
Portugal,86,10,Estremadura
Italy,86,14,Sicily & Sardinia
Italy,86,12,Sicily & Sardinia
Italy,86,10,Southern Italy
Australia,86,13,South Australia
Argentina,86,18,Mendoza Province
Italy,86,11,Sicily & Sardinia
Argentina,86,17,Mendoza Province
Portugal,86,8,Estremadura
Argentina,86,15,Mendoza Province
Portugal,86,8,Douro
Italy,86,12,Sicily & Sardinia
Australia,86,13,Western Australia
Argentina,82,8,Mendoza Province
US,82,42,California
US,82,10,California
US,82,28,Missouri
Argentina,82,11,Mendoza Province
US,82,14,California
US,82,34,California
US,82,18,California
US,82,25,California
US,82,25,Missouri
US,82,25,California
US,82,16,California
Spain,82,14,Spain Other
Argentina,82,12,Mendoza Province
US,82,16,Virginia
Argentina,82,9,Other
Spain,82,10,Northern Spain
US,82,18,California
US,82,21,California
US,82,20,California
Argentina,81,11,Mendoza Province
Argentina,81,17,Mendoza Province
US,81,30,California
Argentina,81,16,Mendoza Province
Argentina,81,12,Mendoza Province
US,81,7,Missouri
US,81,20,California
US,81,11,California
US,81,16,California
US,81,14,Washington
US,82,20,New York
US,82,15,California
US,82,27,California
Chile,82,10,Colchagua Valley
US,82,34,California
US,82,18,California
Chile,82,10,Bío Bío Valley
Chile,82,11,Central Valley
US,82,35,California
Austria,82,12,Mittelburgenland
Austria,82,,Burgenland
US,82,8,California
France,82,20,Alsace
Chile,81,7,Central Valley
US,81,42,California
Chile,81,22,Leyda Valley
US,81,44,California
Chile,81,10,Maule Valley
Chile,81,12,Casablanca Valley
US,81,22,California
US,81,29,California
US,81,42,California
Israel,90,14,Galilee
Australia,90,15,South Australia
US,90,24,California
Portugal,90,40,Alentejano
US,90,28,California
Argentina,90,38,Mendoza Province
South Africa,90,17,Swartland
South Africa,90,36,Western Cape
US,90,30,California
France,90,42,Alsace
France,90,15,Loire Valley
Germany,90,20,Mosel
South Africa,90,58,Swartland
US,90,32,California
Italy,90,28,Northeastern Italy
Germany,90,20,Mosel
France,90,17,Loire Valley
US,90,60,California
France,90,45,Alsace
US,90,30,California
France,90,45,Alsace
Italy,90,50,Northeastern Italy
Portugal,90,20,Alentejano
US,90,48,California
US,90,24,California
Spain,90,45,Northern Spain
Spain,90,,Galicia
US,90,105,Oregon
US,90,16,Oregon
US,90,65,California
US,84,8,Washington
US,84,34,California
US,84,52,California
US,84,10,Washington
US,84,8,California
US,84,23,Arizona
US,84,35,California
Chile,84,18,Casablanca Valley
